date,close,rsi_7,rsi_14,rsi_21,macd,macd_hist,macd_acceleration,momentum_5,momentum_10,momentum_20,volatility_10,volatility_20,volatility_60,vol_regime,vol_spike,price_vs_sma20,price_vs_sma50,price_vs_sma200,local_dd_20,local_dd_60,local_dd_120,below_sma50,negative_momentum_10,rsi_oversold,rsi_below_50,macd_bearish,return_5d,return_10d,consecutive_red_days,extreme_moves,will_have_drawdown
2024-07-11,11802.26,11.483241925459254,16.82112517044594,17.050638815479488,-107.11130473788035,-46.39524267465178,3.852120955570385,-0.01042460585967997,-0.03171192546594048,-0.04782012732563723,0.07335759602323272,0.059348806957867525,0.09719809186723115,0,0,-0.025744558029862627,-0.034391734601515005,0.05048305446256823,-0.04750275606374379,-0.05724991752516374,-0.05724991752516374,1,1,1,1,1,-0.01042460585967997,-0.03171192546594048,3.0,0,False
2016-01-29,6340.0498,68.74010359510913,23.012408575878354,22.720938249312965,-139.2623599686076,-4.442671287216001,6.588244873346525,-0.006610594192302588,-0.016467127409415583,-0.07722437501691082,0.13654524337838578,0.12793465083088684,0.08889380641151767,1,0,-0.027353134077229925,-0.0601425223254238,-0.09999475816362688,-0.08041920371310468,-0.10190980072186617,-0.1545224731095585,1,1,1,1,1,-0.006610594192302588,-0.016467127409415583,3.0,0,False
2021-02-11,7597.8101,17.891699585595944,44.76727584240759,56.40916966807158,208.98578669962626,-141.3620787620651,-24.99809119916489,-0.0784389471769058,-0.12324398187670704,0.05471966292993469,0.4150955948956903,0.4314050951366702,0.2551927677926177,1,1,-0.062369579551073195,0.051626885709665504,0.30510960702297235,-0.13778919083816726,-0.13778919083816726,-0.13778919083816726,0,1,0,1,1,-0.0784389471769058,-0.12324398187670704,4.0,0,True
2015-12-03,6880.6602,8.472501422059167,31.86975756476663,34.77818407537889,-42.705811524977435,-11.771535835494568,-0.14432487876361577,-0.01187785494842497,-0.014510230937393453,-0.017106140437313178,0.0775633432591106,0.06470256228966746,0.05426591601741898,0,0,-0.014655287648728728,-0.022092371632353388,-0.03535685628079197,-0.02533044926821796,-0.04212435875126158,-0.0824293573735823,1,1,0,1,1,-0.01187785494842497,-0.014510230937393453,4.0,0,False
2019-02-08,5964.1401,14.49166447526703,42.178277365157555,43.58757498220604,-9.330361404266114,-0.44715508378703994,-0.13013222103404587,-0.004300539312852458,0.0006375978765504886,-0.0030172562726570318,0.03558108286480133,0.036538742951245685,0.051754893171444515,0,0,-0.0015879576417367753,-0.006987011256659803,-0.02450826899108852,-0.005499306242007805,-0.017313608097462033,-0.026869724575684307,1,0,0,1,1,-0.004300539312852458,0.0006375978765504886,3.0,0,False
2022-07-21,7736.3701,91.03543209634765,65.29492610823075,56.31846922643958,-40.109485673086965,86.83131757498181,5.548644888393241,0.05713530692802338,0.08697338072494154,0.029847673833026223,0.1877518669781353,0.23527756432289404,0.3835310316445575,0,0,0.04492815664346103,-0.00016556600552421186,-0.22345939892773856,0.0,-0.0984228550433178,-0.4253345728358783,1,0,0,0,0,0.05713530692802338,0.08697338072494154,0.0,0,False
2019-07-15,5587.3599,88.88003832347327,94.65662664400955,78.99042448553085,55.670725732104984,18.48579143597828,-0.21701885250152486,0.015034661645993319,0.03918596527564411,0.03759188930619772,0.0869785405202857,0.07424608118964852,0.10586954680380357,0,0,0.027745773947799347,0.04122793842824841,-0.02506352047754439,0.0,-0.003387266164487173,-0.06832616208569839,0,0,0,0,0,0.015034661645993319,0.03918596527564411,0.0,0,False
2021-08-20,8240.0596,60.366469442911054,54.08447896505743,56.43418531902562,75.58701848138207,4.957826053692045,2.5805555377980482,0.030517556190314377,0.017401828625803528,0.012695446656788345,0.21342988527498863,0.18214894422983,0.12199707036140388,0,0,0.01462667165068672,0.03927338336557507,0.13397111536086642,-0.012320730317372504,-0.012320730317372504,-0.012320730317372504,0,0,0,0,0,0.030517556190314377,0.017401828625803528,3.0,0,False
2018-01-16,6447.6099,46.53227778885278,69.51631499514828,63.18394570353097,22.585897251625283,9.77996096538168,-5.559157412713956,-0.014203770476729383,0.0123012881339839,0.01424718107798606,0.08034430769822802,0.059784488893607046,0.051575693661867754,1,0,0.005294392657787896,0.0010704867061966594,-0.008248666704676293,-0.014203770476729419,-0.02797899873427608,-0.036984554675492734,0,0,0,0,0,-0.014203770476729383,0.0123012881339839,5.0,0,False
2014-05-05,6249.4302,89.3938116971897,84.3238418062039,88.0694881615216,61.305085287012844,7.9197369221576395,-0.13701231839860384,0.013233238163412375,0.011110349248647289,0.041254100145220685,0.04120599689656221,0.04932426419170822,0.06835592678624436,0,0,0.01843465537742423,0.038567886451884664,0.04809953228790295,0.0,0.0,-0.0009910592696668516,0,0,0,0,0,0.013233238163412375,0.011110349248647289,0.0,0,False
2025-10-15,22292.28,70.20575289079453,88.30981050435278,93.46798626451996,433.2150420460639,15.716939138309726,-14.564128041901142,0.008792202367726487,0.023586456429706137,0.08113293471139027,0.055678913833088754,0.053154723568875656,0.08556011778056863,0,0,0.025197621812372558,0.06204146083082588,0.25743553350518156,-0.003588769640680569,-0.003588769640680569,-0.003588769640680569,0,0,0,0,0,0.008792202367726487,0.023586456429706137,1.0,0,False
2020-02-12,5878.4399,20.953290852004955,39.73595758868906,37.114074380169136,-29.503565073713617,-0.021799609774308948,-2.569405743692222,-0.010708373031902085,-0.0010824818289377758,-0.0170934028644516,0.06097036450128315,0.07307646369131506,0.09753186214082991,0,0,-0.009268340973152782,-0.025236603603369764,0.019171005280466818,-0.01883569314788629,-0.05418787398052836,-0.05418787398052836,1,1,0,1,1,-0.010708373031902085,-0.0010824818289377758,4.0,0,False
2020-12-01,6317.46,94.99451069034833,78.62254915734475,87.50523096844273,100.82352196506872,10.369242484039376,6.459292650615168,0.03774846040191271,0.034135240242227693,0.08115147853855786,0.09528042088614905,0.10004137370255843,0.2388967524957542,0,0,0.03477131681412618,0.06682325823036352,0.14595846741266474,0.0,0.0,0.0,0,0,0,0,0,0.03774846040191271,0.034135240242227693,0.0,0,False
2014-05-27,6267.4399,22.77961463733405,53.8080193412829,64.1818854531846,46.81883343067966,-9.572748574019606,-2.46115463666532,-0.008569019736570649,-0.002773358832030559,0.014455830719907636,0.04990068811780185,0.04994605977131686,0.062319416563988095,0,0,0.0007784989679546008,0.024877430932374434,0.0479525868456223,-0.008569019736570595,-0.008569019736570595,-0.008569019736570595,0,1,0,0,1,-0.008569019736570649,-0.002773358832030559,3.0,0,False
2019-10-03,5677.5,23.473565145097496,16.160769715734588,19.15716582374361,-33.326318017027006,-12.724198429668519,-1.5777808836351923,-0.016501604657100044,-0.022980395936011422,-0.03139789202155063,0.051976029489066676,0.05180292898938907,0.09097919292069957,0,0,-0.018243293624474858,-0.028649659305779226,-0.0054109591521635265,-0.029528652621682833,-0.052992425507325046,-0.052992425507325046,1,1,1,1,1,-0.016501604657100044,-0.022980395936011422,5.0,0,False
2013-08-06,6121.4502,67.96627877109887,64.9423015944386,56.254173999739635,-1.0549716887662726,17.803391989835614,-1.12830304609232,0.010894297396738306,0.006115800622072731,0.020983597731291548,0.11776046357216266,0.10117032667757525,0.09863382371616805,0,0,0.011224764670581786,-0.007150979006095665,0.04686477796537175,-0.0057093037437983725,-0.056620186063475166,-0.056620186063475166,1,0,0,0,0,0.010894297396738306,0.006115800622072731,3.0,0,False
2016-10-18,6442.8701,0.0,36.56107567390598,48.953899030408635,-8.447938946696922,-12.033907008504862,-2.3901431608287123,-0.014592477366906276,-0.022535405246058016,0.0020109363697162763,0.03278142394157071,0.049046622605440404,0.056508152193302755,0,0,-0.011105124268544991,-0.012733751106412108,0.0013101222860977977,-0.02253540524605799,-0.024363348285320694,-0.0395816892192131,1,1,0,1,1,-0.014592477366906276,-0.022535405246058016,5.0,0,False
2014-08-11,6942.9199,93.00093320456547,89.2684891640829,85.93754425171147,100.98616291202143,0.5640136165585972,2.2273735192070063,0.017702630661926566,0.02347998974768717,0.04226138712975325,0.053427098835657966,0.05136480893943495,0.05659030626566447,0,0,0.021275507422313798,0.06079689050053507,0.1302516049298057,0.0,0.0,0.0,0,0,0,0,0,0.017702630661926566,0.02347998974768717,1.0,0,False
2019-06-21,5363.5,38.852160466351144,62.86032289748177,62.313919813273095,3.2493036036348713,11.804731035855056,-2.794627285647687,-0.0037558043971155364,0.012328723738010972,0.010874929732554328,0.05564470129491881,0.050862231519605436,0.10200897472667582,0,0,0.0054917217037926645,-0.0048546298953629635,-0.07221828191903976,-0.005340912239337987,-0.051283944391849,-0.11605135699589773,1,0,0,0,0,-0.0037558043971155364,0.012328723738010972,3.0,0,False
2013-07-19,6041.0601,56.75698749284834,38.23370059557817,35.52321759697362,-54.45446220842405,1.5933012398599757,4.732524861140533,0.0020435280989550275,-0.0011772301360994941,-0.018554815629533872,0.09452145306331365,0.08512548976941384,0.10129861852098322,0,0,-0.0028636971232816116,-0.02944184498052847,0.03471734125948966,-0.017614751692280422,-0.06900914539542222,-0.06900914539542222,1,1,0,1,0,0.0020435280989550275,-0.0011772301360994941,3.0,0,False
2020-07-20,5038.8501,44.01272514000716,40.668857310210946,53.104535820137414,-7.11657822525558,-11.105658978069549,6.94883188454023,0.03260207602841425,-0.00729915891367372,-0.0015158822946597095,0.19340669798242002,0.1500224352469241,0.2955927530887957,1,0,-0.003690322982320918,0.03103351753306373,-0.10764967443525063,-0.02411225223716672,-0.11097996053226422,-0.1892737517356558,0,1,0,1,1,0.03260207602841425,-0.00729915891367372,1.0,0,False
2018-03-02,6557.02,37.11339823002771,53.60609374065998,66.11860020256493,25.846683814321295,-4.030884053641628,-0.9528337254514945,-0.0022095277514858624,0.0005813944616455125,0.015970033360344305,0.03377568232743705,0.04437086019828941,0.047561930528539895,0,0,0.0015295579442324964,0.01344475857955465,0.0028104552852097325,-0.006320913266643601,-0.006320913266643601,-0.01148468276292939,0,0,0,0,1,-0.0022095277514858624,0.0005813944616455125,3.0,0,False
2017-08-09,6506.0298,0.0,3.311614537709687,10.723553807368305,-43.221508259684924,-18.783256324470855,-1.201543932895035,-0.01494088309706254,-0.02346172736491159,-0.03587947861087082,0.03828357274092371,0.039582348023158805,0.04783914226737937,0,0,-0.022407465492285793,-0.026347369656868316,0.01765313970977282,-0.03844293735508069,-0.03844293735508069,-0.03844293735508069,1,1,1,1,1,-0.01494088309706254,-0.02346172736491159,5.0,0,False
2013-01-02,5683.79,94.36421159697574,85.91038383992674,81.36596933461746,40.46280416404261,25.855799494256175,2.805720355715607,0.030327217838617804,0.02916493940793896,0.062142490072413015,0.06443959104869841,0.08940725311311915,0.10486517432205733,0,0,0.03554402628329056,0.032849308708890246,0.06944079854536646,0.0,-0.035123203480801175,-0.04825865253429254,0,0,0,0,0,0.030327217838617804,0.02916493940793896,0.0,0,False
2023-03-24,9419.35,30.838187112723148,48.73072760959602,58.37578876511206,122.09666983969873,-40.43702081760847,-8.805802273073652,-0.025962677939530998,-0.019528550134485734,0.017649111548305507,0.12845481331631725,0.14946509422643225,0.17147423478609286,0,0,-0.007700438854220698,0.03414608332410738,0.0878359069035331,-0.029281247552424408,-0.029281247552424408,-0.054174830536247255,0,1,0,1,1,-0.025962677939530998,-0.019528550134485734,3.0,0,False
2021-02-01,8567.0703,77.75876642426431,82.57499882591236,85.31541349976028,536.6821778800968,75.93143180902916,-29.760597580177148,0.012245697509604136,0.10763371739175454,0.2695699256394084,0.3305606314004243,0.25675145951128264,0.17709193200044338,1,0,0.1037377182333818,0.23099687482069278,0.49097216643272207,-0.027796099364301708,-0.027796099364301708,-0.027796099364301708,0,0,0,0,0,0.012245697509604136,0.10763371739175454,3.0,0,True
2021-12-10,11393.48,49.146651125646244,67.44131142720423,66.01718544189009,248.28930369168847,-34.059248731051866,16.054315565030777,0.03687187850372031,0.017485764908445223,0.06616933533089342,0.22574832311105367,0.23201691358891974,0.2135382330029504,0,0,0.031087475439398046,0.09863888278562996,0.35122395085713104,-0.004112571707779368,-0.004112571707779368,-0.004112571707779368,0,0,0,0,1,0.03687187850372031,0.017485764908445223,1.0,0,False
2015-12-14,6803.0801,8.934902534698907,8.615531015234993,26.95823803790303,-56.747640589361254,-8.221770159820082,0.0066019559499039815,-0.00809925609194917,-0.015352076816281035,-0.02838266064942263,0.035069171461529755,0.05862623575247924,0.04812881372700743,0,0,-0.016754496883157433,-0.028187284354054352,-0.044146285486723905,-0.03582276627085547,-0.046840558842723694,-0.09277505388276638,1,1,1,1,1,-0.00809925609194917,-0.015352076816281035,4.0,0,False
2018-04-05,6474.7002,60.48200996451122,43.87489597055172,41.7457954802411,-17.787114265081982,-0.5177351564515895,2.5433812145017676,0.00535697632505272,0.004457048219056459,-0.004483445284545584,0.04740980676908388,0.04957109998245949,0.05018829825835193,0,0,-0.0010925005641386329,-0.004651193330559912,-0.006461634620130991,-0.01222455788747292,-0.018796010747522532,-0.023894951941899778,1,0,0,1,1,0.00535697632505272,0.004457048219056459,2.0,0,False
